f,Z',Z'',x,n,gamma,Z''_0,x_0,n_0
 215.44346900318, 19.40566411479, -2.06590341190, 2.33333333333, 154.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 251.18864315095, 19.40566411479, -2.71522644667, 2.40000000000, 155.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 292.86445646252, 19.40566411479, -3.36454948143, 2.46666666667, 156.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 341.45488738335, 19.40566411479, -4.04190232706, 2.53333333333, 157.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 398.10717055349, 19.40566411479, -4.74748894597, 2.60000000000, 158.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 464.15888336127, 19.40566411479, -5.45307556489, 2.66666666667, 159.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 541.16952654646, 19.40566411479, -6.13977031350, 2.73333333333, 160.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 630.95734448018, 19.40566411479, -6.82635978808, 2.80000000000, 161.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 735.64225445963, 19.40566411479, -7.47322090037, 2.86666666667, 162.00000000000, 0.00000000001, 0.00000000001, 0.00000000000, 0.00000000000
 857.69589859088, 19.40566411479, -8.08066007041, 2.93333333333, 163.00000000000, 0.00000074832, 0.00000074832, 0.00000000000, 0.00000000000
 999.99999999999, 19.40566411479, -8.68699246856, 3.00000000000, 164.00000000000, 0.00231810189, 0.00231810189, 0.00000000000, 0.00000000000
 1165.91440117982, 19.40566411479, -9.11746715300, 3.06666666667, 165.00000000000, 0.22448860531, 0.22448860531, 0.00000000000, 0.00000000000
 1359.35639087851, 19.40566411479, -9.54794183744, 3.13333333333, 166.00000000000, 0.67962694958, 0.67962694958, 0.00000000000, 0.00000000000
 1584.89319246109, 19.40566411479, -9.87840778161, 3.20000000000, 167.00000000000, 0.06432227433, 0.06432227417, 0.00000000016, 0.00000000000
 1847.84979742227, 19.40566411479, -10.10745204866, 3.26666666667, 168.00000000000, 0.00019031736, 0.00019031223, 0.00000000513, 0.00000000000
 2154.43469003186, 19.40566411479, -10.33567302121, 3.33333333333, 169.00000000000, 0.00000014023, 0.00000001760, 0.00000012262, 0.00000000000
 2511.88643150955, 19.40566411479, -10.38348282741, 3.40000000000, 170.00000000000, 0.00000218444, 0.00000000000, 0.00000218444, 0.00000000000
 2928.64456462521, 19.40566411479, -10.43129263362, 3.46666666667, 171.00000000000, 0.00002901700, 0.00000000000, 0.00002901700, 0.00000000000
 3414.54887383357, 18.83630533231, -10.45200692337, 3.53333333333, 172.00000000000, 0.00028741944, 0.00000000000, 0.00028741944, 0.00000000000
 3981.07170553494, 17.70792154509, -10.44611747629, 3.60000000000, 173.00000000000, 0.00212290653, 0.00000000000, 0.00212290653, 0.00000000000
 4641.58883361274, 16.57953775786, -10.44022802920, 3.66666666667, 174.00000000000, 0.01169221076, 0.00000000000, 0.01169221076, 0.00000000000
 5411.69526546459, 15.47183742191, -10.36217657677, 3.73333333333, 175.00000000000, 0.04801903541, 0.00000000000, 0.04801903541, 0.00000000000
 6309.57344480188, 14.36416145082, -10.28404011839, 3.80000000000, 176.00000000000, 0.14705549661, 0.00000000000, 0.14705549661, 0.00000000000
 7356.42254459636, 13.24373393538, -10.17604701378, 3.86666666667, 177.00000000000, 0.33581502723, 0.00000000000, 0.33581502723, 0.00000000000
 8576.95898590888, 12.10827292037, -10.03285426073, 3.93333333333, 178.00000000000, 0.57183406618, 0.00000000000, 0.57183406618, 0.00000000000
 9999.99999999994, 10.97281190537, -9.88966150768, 4.00000000000, 179.00000000000, 0.72609083687, 0.00000000000, 0.72609083687, 0.00000000000
 11659.14401179824, 9.86379575220, -9.61253538435, 4.06666666667, 180.00000000000, 0.68748451695, 0.00000000000, 0.68748451695, 0.00000000000
 13593.56390878516, 8.75504510687, -9.33406456278, 4.13333333333, 181.00000000000, 0.48538451960, 0.00000000000, 0.48538451960, 0.00000000000
 15848.93192461101, 7.69937452224, -8.96714105230, 4.20000000000, 182.00000000000, 0.25554062613, 0.00000000000, 0.25554062613, 0.00000000000
 18478.49797422276, 6.69630147215, -8.51256893523, 4.26666666667, 183.00000000000, 0.10031942211, 0.00000000000, 0.10031942211, 0.00000000000
 21544.34690031865, 5.69322842206, -8.05799681817, 4.33333333333, 184.00000000000, 0.02936710410, 0.00000000000, 0.02936710410, 0.00000000000
 25118.86431509556, 4.89041702878, -7.49424887780, 4.40000000000, 185.00000000000, 0.00641044617, 0.00000000000, 0.00641044617, 0.00000000000
 29286.44564625207, 4.08766992007, -6.93046589168, 4.46666666667, 186.00000000000, 0.00104343747, 0.00000000000, 0.00104343747, 0.00000000000
 34145.48873833566, 3.40798852171, -6.35612553098, 4.53333333333, 187.00000000000, 0.00012664721, 0.00000000000, 0.00012664721, 0.00000000000
 39810.71705534928, 2.85194559770, -5.77117866027, 4.60000000000, 188.00000000000, 0.00001146241, 0.00000000000, 0.00001146241, 0.00000000000
 46415.88833612725, 2.29603639526, -5.18626547936, 4.66666666667, 189.00000000000, 0.00000077358, 0.00000000000, 0.00000077358, 0.00000000000
 54116.95265464571, 1.94000686270, -4.65170994996, 4.73333333333, 190.00000000000, 0.00000003893, 0.00000000000, 0.00000003893, 0.00000000000
